# id	name	slot  (from equipment-models.json, cache revision 2026-08-04)
31202	Swords and emblem (g)	cape
31227	Spooky pumpkin lantern	weapon
31229	Grim reaper top	torso
31231	Grim reaper bottoms	legs
31233	Grim reaper gloves	hands
31241	Horn of plenty	shield
31243	Horn of plenty (empty)	shield
31248	Belle's folly	weapon
31252	Spirit angler headband	head
31288	Sailing cape	cape
31290	Sailing cape(t)	cape
31292	Sailing hood	head
31294	null	?
31298	Deep sea helmet	head
31300	Deep sea apparatus	cape
31331	Mayor of catherby	weapon
31359	Tin cup	weapon
31361	Tin cup	weapon
31369	Accordion	?
31371	Vacuum pump	?
31373	Vacuum pump and gull	weapon
31398	Tortugan shield	cape
31401	Deep sea helmet	head
31403	Deep sea apparatus	cape
31575	Camphor blowpipe	weapon
31577	Camphor blowpipe (empty)	weapon
31579	Ironwood blowpipe	weapon
31581	Ironwood blowpipe (empty)	weapon
31583	Rosewood blowpipe	weapon
31585	Rosewood blowpipe (empty)	weapon
31736	Storm cruiser's hat	head
31738	Storm cruiser's coat	torso
31740	Storm cruiser's trousers	legs
31742	Storm cruiser's shoes	boots
31748	Swamp cruiser's hat	head
31750	Swamp cruiser's jacket	torso
31752	Swamp cruiser's trousers	legs
31754	Swamp cruiser's shoes	boots
31760	Crystal glider's hat	head
31762	Crystal glider's jacket	torso
31764	Crystal glider's trousers	legs
31766	Crystal glider's shoes	boots
31826	null	?
31827	null	?
31828	null	?
31829	null	?
31830	null	?
31988	null	weapon
32386	Medallion of the deep	amulet
32398	Sailors' amulet (inert)	amulet
32399	Sailors' amulet	amulet
32435	Crate of adamantite ore	weapon
32436	Crate of crab paste	weapon
32437	Crate of crystal seeds	weapon
32438	Crate of daggers	weapon
32439	Crate of dyes	weapon
32440	Crate of furs	weapon
32441	Crate of jewellery	weapon
32442	Crate of lead ore	weapon
32443	Crate of monkfish	weapon
32444	Crate of nickel ore	weapon
32445	Crate of pest remains	weapon
32446	Crate of platebodies	weapon
32447	Crate of spears	weapon
32448	Crate of arrowtips	weapon
32449	Crate of bananas	weapon
32450	Crate of crystal seeds	weapon
32451	Crate of fish	weapon
32452	Crate of furs	weapon
32453	Crate of gold ore	weapon
32454	Crate of halberds	weapon
32455	Crate of jewellery	weapon
32456	Crate of poison	weapon
32457	Crate of rabbit meat	weapon
32458	Crate of red coral	weapon
32459	Crate of runes	weapon
32460	Crate of salamanders	weapon
32461	Crate of sand	weapon
32462	Crate of silk	weapon
32463	Crate of spices	weapon
32464	Crate of bear meat	weapon
32465	Crate of beer	weapon
32466	Crate of cacti	weapon
32467	Crate of camphor logs	weapon
32468	Crate of compost	weapon
32469	Crate of fish	weapon
32470	Crate of gems	weapon
32471	Crate of iron bars	weapon
32472	Crate of jewellery	weapon
32473	Crate of machinery parts	weapon
32474	Crate of rum	weapon
32475	Crate of sandstone	weapon
32476	Crate of silver ore	weapon
32477	Crate of spices	weapon
32478	Crate of vodka	weapon
32479	Crate of wine	weapon
32480	Crate of gold bars	weapon
32481	Crate of secret stuff	weapon
32482	Crate of arrowtips	weapon
32483	Crate of bait	weapon
32484	Crate of feathers	weapon
32485	Crate of bananas	weapon
32486	Crate of coconuts	weapon
32487	Crate of furs	weapon
32488	Crate of glassmaking supplies	weapon
32489	Crate of gold ore	weapon
32490	Crate of grog	weapon
32491	Crate of javelins	weapon
32492	Crate of jewellery	weapon
32493	Crate of karambwans	weapon
32494	Crate of pineapples	weapon
32495	Crate of potatoes	weapon
32496	Crate of seeds	weapon
32497	Crate of silk	weapon
32498	Crate of silver ore	weapon
32499	Crate of vials	weapon
32500	Crate of astral runes	weapon
32501	Crate of books	weapon
32502	Crate of coral	weapon
32503	Crate of fish	weapon
32504	Crate of fruit	weapon
32505	Crate of gems	weapon
32506	Crate of historical artefacts	weapon
32507	Crate of nickel ore	weapon
32508	Crate of oranges	weapon
32509	Crate of ores	weapon
32510	Crate of pineapples	weapon
32511	Crate of red coral	weapon
32512	Crate of runes	weapon
32513	Crate of seeds	weapon
32514	Crate of ship parts	weapon
32515	Crate of spices	weapon
32516	Crate of staffs	weapon
32517	Crate of tokens	weapon
32518	Crate of vegetables	weapon
32519	Crate of arrowtips	weapon
32520	Crate of bear meat	weapon
32521	Crate of beer	weapon
32522	Crate of daggers	weapon
32523	Crate of fish	weapon
32524	Crate of gems	weapon
32525	Crate of khali brews	weapon
32526	Crate of peg legs	weapon
32527	Crate of platebodies	weapon
32528	Crate of rum	weapon
32529	Crate of scimitars	weapon
32530	Crate of ship parts	weapon
32531	Crate of swords	weapon
32532	Crate of alpaca wool	weapon
32533	Crate of camphor logs	weapon
32534	Crate of fabrics	weapon
32535	Crate of fruit	weapon
32536	Crate of furs	weapon
32537	Crate of granite	weapon
32538	Crate of javelins	weapon
32539	Crate of logs	weapon
32540	Crate of machinery parts	weapon
32541	Crate of mahogany logs	weapon
32542	Crate of pest remains	weapon
32543	Crate of pickaxes	weapon
32544	Crate of planks	weapon
32545	Crate of suqah hides	weapon
32546	Crate of warhammers	weapon
32547	Crate of bananas	weapon
32548	Crate of barley	weapon
32549	Crate of sand	weapon
32550	Crate of adamantite ore	weapon
32551	Crate of fish	weapon
32552	Crate of fruit	weapon
32553	Crate of iron ore	weapon
32554	Crate of monkfish	weapon
32555	Crate of onions	weapon
32556	Crate of planks	weapon
32557	Crate of swords	weapon
32558	Crate of warhammers	weapon
32559	Crate of yak hair	weapon
32560	Crate of fish	weapon
32561	Crate of lead ore	weapon
32562	Crate of rope	weapon
32563	Crate of xerician fabrics	weapon
32564	Crate of fish	weapon
32565	Crate of flax	weapon
32566	Crate of logs	weapon
32567	Crate of bear meat	weapon
32568	Crate of fish	weapon
32569	Crate of furs	weapon
32570	Crate of gems	weapon
32571	Crate of kebbit fur	weapon
32572	Crate of meat	weapon
32573	Crate of ores	weapon
32574	Crate of secret things	weapon
32575	Crate of swords	weapon
32576	Crate of vegetables	weapon
32577	Crate of wine	weapon
32578	Crate of antelope fur	weapon
32579	Crate of berries	weapon
32580	Crate of coal	weapon
32581	Crate of crystal seeds	weapon
32582	Crate of fish	weapon
32583	Crate of furs	weapon
32584	Crate of kebbit fur	weapon
32585	Crate of logs	weapon
32586	Crate of potions	weapon
32587	Crate of red coral	weapon
32588	Crate of bananas	weapon
32589	Crate of beer glasses	weapon
32590	Crate of cocktails	weapon
32591	Crate of eye patches	weapon
32592	Crate of fish	weapon
32593	Crate of high importance	weapon
32594	Crate of honey	weapon
32595	Crate of lobsters	weapon
32596	Crate of logs	weapon
32597	Crate of mahogany logs	weapon
32598	Crate of meat	weapon
32599	Crate of rotten bananas	weapon
32600	Crate of secret stuff	weapon
32601	Crate of ship parts	weapon
32602	Crate of silk	weapon
32603	Crate of coal	weapon
32604	Crate of mahogany logs	weapon
32605	Crate of sand	weapon
32606	Crate of fabrics	weapon
32607	Crate of fish	weapon
32608	Crate of flax	weapon
32609	Crate of furs	weapon
32610	Crate of potions	weapon
32611	Crate of vodka	weapon
32612	Crate of angler outfit pieces	weapon
32613	Crate of arrowtips	weapon
32614	Crate of bows	weapon
32615	Crate of bread	weapon
32616	Crate of chainbodies	weapon
32617	Crate of coal	weapon
32618	Crate of crab paste	weapon
32619	Crate of fruit	weapon
32620	Crate of gunpowder	weapon
32621	Crate of herbs	weapon
32622	Crate of huasca	weapon
32623	Crate of kyatt teeth	weapon
32624	Crate of planks	weapon
32625	Crate of platebodies	weapon
32626	Crate of red coral	weapon
32627	Crate of scimitars	weapon
32628	Crate of secret stuff	weapon
32629	Crate of spears	weapon
32630	Crate of swamp paste	weapon
32631	Crate of vodka	weapon
32632	Crate of antelope meat	weapon
32633	Crate of astral runes	weapon
32634	Crate of books	weapon
32635	Crate of cannonballs	weapon
32636	Crate of coal	weapon
32637	Crate of fabrics	weapon
32638	Crate of furs	weapon
32639	Crate of gems	weapon
32640	Crate of gin	weapon
32641	Crate of honey	weapon
32642	Crate of jewellery	weapon
32643	Crate of kebbit fur	weapon
32644	Crate of mahogany logs	weapon
32645	Crate of planks	weapon
32646	Crate of platebodies	weapon
32647	Crate of red coral	weapon
32648	Crate of seeds	weapon
32649	Crate of wine	weapon
32650	Crate of antelope fur	weapon
32651	Crate of berries	weapon
32652	Crate of bows	weapon
32653	Crate of coral	weapon
32654	Crate of fabrics	weapon
32655	Crate of fish	weapon
32656	Crate of flax	weapon
32657	Crate of furs	weapon
32658	Crate of gems	weapon
32659	Crate of honey	weapon
32660	Crate of jewellery	weapon
32661	Crate of logs	weapon
32662	Crate of meat	weapon
32663	Crate of nickel ore	weapon
32664	Crate of ores	weapon
32665	Crate of red coral	weapon
32666	Crate of runes	weapon
32667	Crate of seeds	weapon
32668	Crate of silk	weapon
32669	Crate of silver ore	weapon
32670	Crate of staffs	weapon
32671	Crate of teak logs	weapon
32672	Crate of wine	weapon
32673	Crate of amulets	weapon
32674	Crate of beer	weapon
32675	Crate of books	weapon
32676	Crate of cacti	weapon
32677	Crate of camphor logs	weapon
32678	Crate of coconuts	weapon
32679	Crate of fish	weapon
32680	Crate of flax	weapon
32681	Crate of honey	weapon
32682	Crate of jewellery	weapon
32683	Crate of kebabs	weapon
32684	Crate of logs	weapon
32685	Crate of nothing sinister	weapon
32686	Crate of pest remains	weapon
32687	Crate of red coral	weapon
32688	Crate of runes	weapon
32689	Crate of seeds	weapon
32690	Crate of spices	weapon
32691	Crate of sunbeam ale	weapon
32692	Crate of swords	weapon
32693	Crate of arrowtips	weapon
32694	Crate of chinchompas	weapon
32695	Crate of coal	weapon
32696	Crate of fabrics	weapon
32697	Crate of fish	weapon
32698	Crate of fruit	weapon
32699	Crate of furs	weapon
32700	Crate of herbs	weapon
32701	Crate of mithril ore	weapon
32702	Crate of ores	weapon
32703	Crate of platebodies	weapon
32704	Crate of seeds	weapon
32705	Crate of shields	weapon
32706	Crate of snakeskin	weapon
32707	Crate of swords	weapon
32708	Crate of vegetables	weapon
32709	Crate of astral runes	weapon
32710	Crate of books	weapon
32711	Crate of clothes	weapon
32712	Crate of fish	weapon
32713	Crate of halberds	weapon
32714	Crate of herbs	weapon
32715	Crate of logs	weapon
32716	Crate of ores	weapon
32717	Crate of potions	weapon
32718	Crate of silk	weapon
32719	Crate of spices	weapon
32720	Crate of xerician fabrics	weapon
32721	Crate of astral runes	weapon
32722	Crate of battleaxes	weapon
32723	Crate of coal	weapon
32724	Crate of fish	weapon
32725	Crate of furs	weapon
32726	Crate of granite	weapon
32727	Crate of herbs	weapon
32728	Crate of karambwans	weapon
32729	Crate of ores	weapon
32730	Crate of protective clothing	weapon
32731	Crate of runes	weapon
32732	Crate of ship parts	weapon
32733	Crate of spices	weapon
32734	Crate of adamantite ore	weapon
32735	Crate of beer	weapon
32736	Crate of dragon bitter	weapon
32737	Crate of fabrics	weapon
32738	Crate of fish	weapon
32739	Crate of halberds	weapon
32740	Crate of lead ore	weapon
32741	Crate of monkfish	weapon
32742	Crate of pies	weapon
32743	Crate of planks	weapon
32744	Crate of redwood logs	weapon
32745	Crate of rope	weapon
32746	Crate of ship parts	weapon
32747	Crate of teak logs	weapon
32748	Crate of wine	weapon
32749	Crate of calquat	weapon
32750	Crate of cocktails	weapon
32751	Crate of coral	weapon
32752	Crate of fish	weapon
32753	Crate of fishing supplies	weapon
32754	Crate of javelins	weapon
32755	Crate of planks	weapon
32756	Crate of runes	weapon
32757	Crate of ship parts	weapon
32758	Crate of beer	weapon
32759	Crate of fabrics	weapon
32760	Crate of fish	weapon
32761	Crate of maces	weapon
32762	Crate of warhammers	weapon
32763	Crate of wine	weapon
32764	Crate of arrowtips	weapon
32765	Crate of bananas	weapon
32766	Crate of battleaxes	weapon
32767	Crate of cacti	weapon
32768	Crate of coral	weapon
32769	Crate of gold bars	weapon
32770	Crate of granite	weapon
32771	Crate of meat	weapon
32772	Crate of pineapples	weapon
32773	Crate of platebodies	weapon
32774	Crate of rum	weapon
32775	Crate of sea shells	weapon
32776	Crate of spices	weapon
32777	Crate of steel bars	weapon
32778	Crate of swamp paste	weapon
32779	Crate of wax	weapon
32780	Crate of bananas	weapon
32781	Crate of cacti	weapon
32782	Crate of gems	weapon
32783	Crate of javelins	weapon
32784	Crate of jewellery	weapon
32785	Crate of leather	weapon
32786	Crate of meat	weapon
32787	Crate of nickel ore	weapon
32788	Crate of pest remains	weapon
32789	Crate of pineapples	weapon
32790	Crate of potions	weapon
32791	Crate of rope	weapon
32792	Crate of sandstone	weapon
32793	Crate of shields	weapon
32794	Crate of coral	weapon
32795	Crate of dragonhide	weapon
32796	Crate of granite	weapon
32797	Crate of herbs	weapon
32798	Crate of logs	weapon
32799	Crate of maces	weapon
32800	Crate of ores	weapon
32801	Crate of platebodies	weapon
32802	Crate of potions	weapon
32803	Crate of runes	weapon
32804	Crate of seeds	weapon
32805	Crate of spears	weapon
32806	Crate of wrath runes	weapon
32807	Crate of ship parts	weapon
32808	Crate of looty	weapon
32879	Aquanite hopper	shield
32898	null	?
32899	null	?
32900	null	?
32901	null	?
32924	Crate of arrowtips	weapon
32925	Crate of clothes	weapon
32928	Lovley jubbly bib	amulet
32930	Beer belly sweater	torso
32932	Jad jumper	torso
32934	Christmas dinner	weapon
32936	Crate of furs	weapon
32937	Crate of fish	weapon
32938	Crate of fish	weapon
32939	Crate of fish	weapon
32940	Crate of sand	weapon
32941	Crate of red coral	weapon
32942	Crate of fish	weapon
32943	Crate of spices	weapon
32944	Crate of jewellery	weapon
32945	Crate of bait	weapon
32946	Crate of coconuts	weapon
32947	Crate of arrowtips	weapon
32948	Crate of pineapples	weapon
32949	Crate of logs	weapon
32950	Crate of planks	weapon
32951	Crate of logs	weapon
32952	Crate of alpaca wool	weapon
32953	Crate of planks	weapon
32954	Crate of fabrics	weapon
32955	Crate of planks	weapon
32956	Crate of logs	weapon
32957	Crate of planks	weapon
32958	Crate of fish	weapon
32959	Crate of fish	weapon
32960	Crate of gems	weapon
32961	Crate of fish	weapon
32962	Crate of fish	weapon
32963	Crate of potions	weapon
32964	Crate of furs	weapon
32965	Crate of swamp paste	weapon
32966	Crate of planks	weapon
32967	Crate of books	weapon
32968	Crate of books	weapon
32969	Crate of jewellery	weapon
32970	Crate of jewellery	weapon
32971	Crate of planks	weapon
32972	Crate of furs	weapon
32973	Crate of fish	weapon
32974	Crate of fish	weapon
32975	Crate of silk	weapon
32976	Crate of fish	weapon
32977	Crate of logs	weapon
32978	Crate of swords	weapon
32979	Crate of fish	weapon
32980	Crate of fish	weapon
32981	Crate of seeds	weapon
32982	Crate of swords	weapon
32983	Crate of platebodies	weapon
32984	Crate of swords	weapon
32985	Crate of ores	weapon
32986	Crate of logs	weapon
32987	Crate of potions	weapon
32988	Crate of fish	weapon
32989	Crate of fish	weapon
32990	Crate of runes	weapon
32991	Crate of fish	weapon
32992	Crate of planks	weapon
32993	Crate of teak logs	weapon
32994	Crate of runes	weapon
32995	Crate of cocktails	weapon
32996	Crate of ship parts	weapon
32997	Crate of rum	weapon
32998	Crate of javelins	weapon
32999	Crate of potions	weapon
33000	Crate of ores	weapon
33001	Crate of potions	weapon
33002	Holy moleys	boots
33010	Ruinous powers	shield
33018	Annihilation teleport scroll	weapon
33021	Bow of faerdhinen (c)	weapon
33023	Crystal body	torso
33025	Crystal body (inactive)	torso
33027	Crystal legs	legs
33029	Crystal legs (inactive)	legs
33031	Crystal helm	head
33033	Crystal helm (inactive)	head
33035	Toxic staff (uncharged)	weapon
33036	Toxic staff (deadman)	weapon
33038	The dogsword	weapon
33041	Thunder khopesh	weapon
33063	Starter cape	cape
33066	Hooded slayer helmet	head
33068	Hooded slayer helmet (i)	head
33070	Hooded slayer helmet (i)	head
33072	Hooded slayer helmet (i)	head
33080	25th anniversary helmet	head
33082	25th anniversary warrior tabard	torso
33084	25th anniversary skeleton tabard	torso
33086	25th anniversary 5x5 hat	head
33089	Bottomless milk bucket	?
33091	Bottomless milk bucket (empty)	?
33093	Cow slippers	boots
33096	Cow slippers	boots
33097	Cow slippers	boots
33098	Cow slippers	boots
33099	Brutus slippers	boots
33101	Mooleta	shield
33103	Cowbell amulet	amulet
33104	Cowbell amulet	amulet
33151	Archibald	weapon
33153	Archibald	weapon
33155	Archibald	weapon
33157	Archibald	weapon
33159	Archibald	weapon
33161	Archibald	weapon
33163	Archibald	weapon
33166	Crystal body	torso
33168	Crystal legs	legs
33170	Crystal helm	head
33172	Avernic treads (max)	boots
33174	Osmumten's fang	weapon
33176	Elidinis' ward (f)	shield
33178	Noxious halberd	weapon
33184	Purging staff	weapon
33186	Dragonfire shield	shield
33188	Twisted buckler	shield
33190	Masori body (f)	torso
33192	Masori chaps (f)	legs
33194	Torva platelegs	legs
33196	Virtus robe top	torso
33198	Virtus robe bottom	legs
33200	Burning claws	weapon
33202	Aranea boots	boots
33227	Evil eye	amulet
33229	Transmutation ledger	shield
33243	Infernal tecpatl	weapon
33245	Nature's recurve	weapon
33247	V's helm	head
33249	Fang of the hound	weapon
33251	King's barrage	weapon
33253	Shadowflame quadrant	weapon
33255	Lithic sceptre	weapon
33257	Lithic sceptre (uncharged)	weapon
33259	null	?
33260	Demonic hood (t1)	head
33263	Demonic robe top (t1)	torso
33266	Demonic robe bottom (t1)	legs
33269	Demonic boots (t1)	boots
33272	Demonic hood (t2)	head
33275	Demonic robe top (t2)	torso
33278	Demonic robe bottom (t2)	legs
33281	Demonic boots (t2)	boots
33284	Demonic hood (t3)	head
33287	Demonic robe top (t3)	torso
33290	Demonic robe bottom (t3)	legs
33293	Demonic boots (t3)	boots
33296	Demonic sceptre	shield
33299	Demonic pacts banner	weapon
33314	Trident of the swamp (o)	weapon
33316	Uncharged toxic trident (o)	weapon
33318	Trident of the swamp (e) (o)	weapon
33320	Uncharged toxic trident (e) (o)	weapon
33322	Trident of the seas (o)	weapon
33323	Trident of the seas (full) (o)	weapon
33326	Trident of the seas (e) (o)	weapon
33328	Uncharged trident (e) (o)	weapon
33330	Iban's staff (o)	weapon
33332	Iban's staff (u) (o)	weapon
33335	Soulreaper axe (o)	weapon
33338	Oathplate slayer helmet	head
33340	Radiant slayer helmet	head
33345	Demonic pacts dragon trophy	weapon
33347	Demonic pacts rune trophy	weapon
33349	Demonic pacts adamant trophy	weapon
33351	Demonic pacts mithril trophy	shield
33353	Demonic pacts steel trophy	shield
33355	Demonic pacts iron trophy	shield
33357	Demonic pacts bronze trophy	shield
33359	Impish ritual scroll	weapon
33368	Demonic pacts demon butler scroll	?
33434	Uncharged trident (o)	weapon
33436	null	weapon
33439	Oathplate slayer helmet (i)	head
33441	Oathplate slayer helmet (i)	head
33443	Oathplate slayer helmet (i)	head
33445	Radiant slayer helmet (i)	head
33447	Radiant slayer helmet (i)	head
33449	Radiant slayer helmet (i)	head
33460	Dragon crossbow	weapon
33462	Oathplate helm	head
33607	Sap-treated logs	?
33631	Crimson kisten	weapon
33639	Necklace of rupture	amulet
33644	Dummy stymphike feather	weapon
33647	null	?
33648	null	?
33649	null	?
33650	null	?
33651	Stymphike feather	?
33655	Makeshift spear	weapon
33699	Vial	?
33709	Diamond sickle (b)	weapon
33711	Enchanted diamond sickle (b)	weapon
33713	Blisterwood sickle (e)	weapon
33716	Blisterwood stake	weapon
33718	Hallowed flail	weapon
33722	Sunspear	weapon
33790	Spine	weapon
33792	Serpent rope	?
33800	Silvthrill ballista	weapon
33836	Noble robe top	torso
33839	Noble robe top	torso
33842	Noble robe top	torso
33845	Noble robe top	torso
33848	Noble robe top	torso
33851	Noble robe top	torso
33854	Noble robe top	torso
33857	Wyrmscraig noble skirt	legs
33860	Wyrmscraig noble skirt	legs
33863	Wyrmscraig noble skirt	legs
33866	Wyrmscraig noble skirt	legs
33869	Wyrmscraig noble skirt	legs
33872	Wyrmscraig noble skirt	legs
33875	Wyrmscraig noble skirt	legs
33878	Wyrmscraig shoes	boots
33881	Wyrmscraig boots	boots
33884	Wyrmscraig villager robe top	torso
33887	Wyrmscraig villager robe top	torso
33890	Wyrmscraig villager robe top	torso
33893	Wyrmscraig villager robe top	torso
33896	Wyrmscraig villager robe top	torso
33899	Wyrmscraig villager robe top	torso
33902	Wyrmscraig villager robe top	torso
33905	Wyrmscraig villager robe top	torso
33908	Wyrmscraig villager robe bottom	legs
33911	Wyrmscraig villager robe bottom	legs
33914	Wyrmscraig villager robe bottom	legs
33917	Wyrmscraig villager robe bottom	legs
33920	Wyrmscraig villager robe bottom	legs
33923	Wyrmscraig villager robe bottom	legs
33926	Wyrmscraig villager robe bottom	legs
33929	Wyrmscraig villager robe bottom	legs
33932	Wyrmscraig villager robe bottom	legs
33935	Wyrmscraig villager robe bottom	legs
33938	Wyrmscraig villager robe bottom	legs
33941	Wyrmscraig villager robe bottom	legs
33944	Wyrmscraig villager robe bottom	legs
33947	Wyrmscraig villager robe bottom	legs
33950	Wyrmscraig villager robe top	torso
33953	Wyrmscraig villager robe top	torso
33956	Wyrmscraig villager robe top	torso
33959	Wyrmscraig villager robe top	torso
33962	Wyrmscraig villager robe top	torso
33965	Wyrmscraig villager robe top	torso
33968	Wyrmscraig villager robe top	torso
33971	Wyrmscraig villager skirt	legs
33974	Wyrmscraig villager skirt	legs
33977	Wyrmscraig villager skirt	legs
33980	Wyrmscraig villager skirt	legs
33983	Wyrmscraig villager skirt	legs
33986	Wyrmscraig villager skirt	legs
33989	Wyrmscraig villager skirt	legs
33992	Wyrmscraig villager work skirt	legs
33995	Wyrmscraig villager work skirt	legs
33998	Wyrmscraig villager work skirt	legs
34001	Wyrmscraig villager work skirt	legs
34004	Wyrmscraig villager work skirt	legs
34007	Wyrmscraig villager work skirt	legs
34010	Wyrmscraig villager work skirt	legs
34013	Wyrmscraig villager work skirt	legs
34027	Hallowfell	weapon
34035	Placeholder	weapon
34047	null	?
